scenario,attachment_size_kb,repeat,turn_index,session_id,enriched_transcript_chars,attachments_total_chars,messages_in_window,anchors_count,summary_chars,tokens_in,tokens_out,cost_usd,latency_ms,cache_hit_kind,last_resolved_tier,cumulative_cost_usd,latency_budget_passed,cost_budget_passed,memory_drift_score,attachment_recall
pivot,50,2,2,6fa232fb-9e75-4049-ae6d-fba03e1fa1f2,73,0,4,1,1319,1279,463,0.0,0,semantic,low,0.000000,True,True,1.0,
pivot,50,2,3,6fa232fb-9e75-4049-ae6d-fba03e1fa1f2,75,0,6,1,1816,1869,475,0.0,0,semantic,low,0.000000,True,True,1.0,
pivot,50,2,4,6fa232fb-9e75-4049-ae6d-fba03e1fa1f2,74,0,8,1,2000,2471,481,0.0,0,semantic,medium,0.000000,True,True,1.0,
pivot,50,2,5,6fa232fb-9e75-4049-ae6d-fba03e1fa1f2,88,0,10,2,2000,3081,501,0.0,0,semantic,medium,0.000000,True,True,1.0,
pivot,50,2,6,6fa232fb-9e75-4049-ae6d-fba03e1fa1f2,76,0,12,2,2000,3628,494,0.0,0,semantic,medium,0.000000,True,True,1.0,
pivot,50,2,7,6fa232fb-9e75-4049-ae6d-fba03e1fa1f2,76,0,12,2,2000,3644,502,0.0,0,exact,medium,0.000000,True,True,1.0,
pivot,50,2,8,6fa232fb-9e75-4049-ae6d-fba03e1fa1f2,79,0,12,3,2000,3690,513,0.0,0,exact,medium,0.000000,True,True,1.0,
pivot,50,2,9,6fa232fb-9e75-4049-ae6d-fba03e1fa1f2,79,0,12,4,2000,3746,607,0.0,0,exact,medium,0.000000,True,True,1.0,
pivot,50,2,10,6fa232fb-9e75-4049-ae6d-fba03e1fa1f2,81,0,12,4,2000,3885,560,0.0,0,exact,medium,0.000000,True,True,1.0,
pivot,50,2,11,6fa232fb-9e75-4049-ae6d-fba03e1fa1f2,75,0,12,4,2000,3954,588,0.0,0,exact,medium,0.000000,True,True,1.0,
pivot,50,2,12,6fa232fb-9e75-4049-ae6d-fba03e1fa1f2,77,0,12,4,2000,4065,542,0.0,0,exact,medium,0.000000,True,True,1.0,
pivot,50,2,13,6fa232fb-9e75-4049-ae6d-fba03e1fa1f2,74,0,12,4,2000,4105,591,0.0,0,exact,medium,0.000000,True,True,0.9166666666666666,
pivot,50,2,14,6fa232fb-9e75-4049-ae6d-fba03e1fa1f2,79,0,12,4,2000,4190,606,0.0,0,exact,medium,0.000000,True,True,0.9230769230769231,
pivot,50,2,15,6fa232fb-9e75-4049-ae6d-fba03e1fa1f2,78,0,12,4,2000,4181,472,0.0,0,exact,medium,0.000000,True,True,0.9285714285714286,
pivot,50,2,16,6fa232fb-9e75-4049-ae6d-fba03e1fa1f2,76,0,12,4,2000,4087,546,0.0,0,exact,medium,0.000000,True,True,0.9333333333333333,
pivot,50,2,17,6fa232fb-9e75-4049-ae6d-fba03e1fa1f2,79,0,12,4,2000,4035,539,0.0,0,exact,medium,0.000000,True,True,0.9375,
pivot,50,2,18,6fa232fb-9e75-4049-ae6d-fba03e1fa1f2,79,0,12,4,2000,4031,447,0.0,0,exact,medium,0.000000,True,True,0.9411764705882353,
pivot,50,2,19,6fa232fb-9e75-4049-ae6d-fba03e1fa1f2,77,0,12,4,2000,3889,452,0.0,0,exact,medium,0.000000,True,True,0.8888888888888888,
pivot,50,2,20,6fa232fb-9e75-4049-ae6d-fba03e1fa1f2,73,0,12,4,2000,3729,402,0.0,0,exact,medium,0.000000,True,True,0.7894736842105263,
pivot,100,0,1,16a9547f-4d00-42d5-8ddf-39153f42e2ca,60119,60000,2,1,824,4867,543,0.0,0,semantic,high,0.000000,True,True,1.0,False
pivot,100,0,2,16a9547f-4d00-42d5-8ddf-39153f42e2ca,73,0,4,1,1319,1279,463,0.0,0,semantic,low,0.000000,True,True,1.0,
pivot,100,0,3,16a9547f-4d00-42d5-8ddf-39153f42e2ca,75,0,6,1,1816,1869,475,0.0,0,semantic,low,0.000000,True,True,1.0,
pivot,100,0,4,16a9547f-4d00-42d5-8ddf-39153f42e2ca,74,0,8,1,2000,2471,481,0.0,0,semantic,medium,0.000000,True,True,1.0,
pivot,100,0,5,16a9547f-4d00-42d5-8ddf-39153f42e2ca,88,0,10,2,2000,3081,501,0.0,0,semantic,medium,0.000000,True,True,1.0,
pivot,100,0,6,16a9547f-4d00-42d5-8ddf-39153f42e2ca,76,0,12,2,2000,3628,494,0.0,0,semantic,medium,0.000000,True,True,1.0,
pivot,100,0,7,16a9547f-4d00-42d5-8ddf-39153f42e2ca,76,0,12,2,2000,3644,502,0.0,0,exact,medium,0.000000,True,True,1.0,
pivot,100,0,8,16a9547f-4d00-42d5-8ddf-39153f42e2ca,79,0,12,3,2000,3690,513,0.0,0,exact,medium,0.000000,True,True,1.0,
pivot,100,0,9,16a9547f-4d00-42d5-8ddf-39153f42e2ca,79,0,12,4,2000,3746,607,0.0,0,exact,medium,0.000000,True,True,1.0,
pivot,100,0,10,16a9547f-4d00-42d5-8ddf-39153f42e2ca,81,0,12,4,2000,3885,560,0.0,0,exact,medium,0.000000,True,True,1.0,
pivot,100,0,11,16a9547f-4d00-42d5-8ddf-39153f42e2ca,75,0,12,4,2000,3954,588,0.0,0,exact,medium,0.000000,True,True,1.0,
pivot,100,0,12,16a9547f-4d00-42d5-8ddf-39153f42e2ca,77,0,12,4,2000,4065,542,0.0,0,exact,medium,0.000000,True,True,1.0,
pivot,100,0,13,16a9547f-4d00-42d5-8ddf-39153f42e2ca,74,0,12,4,2000,4105,591,0.0,0,exact,medium,0.000000,True,True,0.9166666666666666,
pivot,100,0,14,16a9547f-4d00-42d5-8ddf-39153f42e2ca,79,0,12,4,2000,4190,606,0.0,0,exact,medium,0.000000,True,True,0.9230769230769231,
pivot,100,0,15,16a9547f-4d00-42d5-8ddf-39153f42e2ca,78,0,12,4,2000,4181,472,0.0,0,exact,medium,0.000000,True,True,0.9285714285714286,
pivot,100,0,16,16a9547f-4d00-42d5-8ddf-39153f42e2ca,76,0,12,4,2000,4087,546,0.0,0,exact,medium,0.000000,True,True,0.9333333333333333,
pivot,100,0,17,16a9547f-4d00-42d5-8ddf-39153f42e2ca,79,0,12,4,2000,4035,539,0.0,0,exact,medium,0.000000,True,True,0.9375,
pivot,100,0,18,16a9547f-4d00-42d5-8ddf-39153f42e2ca,79,0,12,4,2000,4031,447,0.0,0,exact,medium,0.000000,True,True,0.9411764705882353,
pivot,100,0,19,16a9547f-4d00-42d5-8ddf-39153f42e2ca,77,0,12,4,2000,3889,452,0.0,0,exact,medium,0.000000,True,True,0.8888888888888888,
pivot,100,0,20,16a9547f-4d00-42d5-8ddf-39153f42e2ca,73,0,12,4,2000,3729,402,0.0,0,exact,medium,0.000000,True,True,0.7894736842105263,
pivot,100,1,1,fb23735d-3129-4fdb-92b2-8e8792340f7d,60119,60000,2,1,824,4867,543,0.0,0,semantic,high,0.000000,True,True,1.0,False
pivot,100,1,2,fb23735d-3129-4fdb-92b2-8e8792340f7d,73,0,4,1,1319,1279,463,0.0,0,semantic,low,0.000000,True,True,1.0,
pivot,100,1,3,fb23735d-3129-4fdb-92b2-8e8792340f7d,75,0,6,1,1816,1869,475,0.0,0,semantic,low,0.000000,True,True,1.0,
pivot,100,1,4,fb23735d-3129-4fdb-92b2-8e8792340f7d,74,0,8,1,2000,2471,481,0.0,0,semantic,medium,0.000000,True,True,1.0,
pivot,100,1,5,fb23735d-3129-4fdb-92b2-8e8792340f7d,88,0,10,2,2000,3081,501,0.0,0,semantic,medium,0.000000,True,True,1.0,
pivot,100,1,6,fb23735d-3129-4fdb-92b2-8e8792340f7d,76,0,12,2,2000,3628,494,0.0,0,semantic,medium,0.000000,True,True,1.0,
pivot,100,1,7,fb23735d-3129-4fdb-92b2-8e8792340f7d,76,0,12,2,2000,3644,502,0.0,0,exact,medium,0.000000,True,True,1.0,
pivot,100,1,8,fb23735d-3129-4fdb-92b2-8e8792340f7d,79,0,12,3,2000,3690,513,0.0,0,exact,medium,0.000000,True,True,1.0,
pivot,100,1,9,fb23735d-3129-4fdb-92b2-8e8792340f7d,79,0,12,4,2000,3746,607,0.0,0,exact,medium,0.000000,True,True,1.0,
pivot,100,1,10,fb23735d-3129-4fdb-92b2-8e8792340f7d,81,0,12,4,2000,3885,560,0.0,0,exact,medium,0.000000,True,True,1.0,
pivot,100,1,11,fb23735d-3129-4fdb-92b2-8e8792340f7d,75,0,12,4,2000,3954,588,0.0,0,exact,medium,0.000000,True,True,1.0,
pivot,100,1,12,fb23735d-3129-4fdb-92b2-8e8792340f7d,77,0,12,4,2000,4065,542,0.0,0,exact,medium,0.000000,True,True,1.0,
pivot,100,1,13,fb23735d-3129-4fdb-92b2-8e8792340f7d,74,0,12,4,2000,4105,591,0.0,0,exact,medium,0.000000,True,True,0.9166666666666666,
pivot,100,1,14,fb23735d-3129-4fdb-92b2-8e8792340f7d,79,0,12,4,2000,4190,606,0.0,0,exact,medium,0.000000,True,True,0.9230769230769231,
pivot,100,1,15,fb23735d-3129-4fdb-92b2-8e8792340f7d,78,0,12,4,2000,4181,472,0.0,0,exact,medium,0.000000,True,True,0.9285714285714286,
pivot,100,1,16,fb23735d-3129-4fdb-92b2-8e8792340f7d,76,0,12,4,2000,4087,546,0.0,0,exact,medium,0.000000,True,True,0.9333333333333333,
pivot,100,1,17,fb23735d-3129-4fdb-92b2-8e8792340f7d,79,0,12,4,2000,4035,539,0.0,0,exact,medium,0.000000,True,True,0.9375,
pivot,100,1,18,fb23735d-3129-4fdb-92b2-8e8792340f7d,79,0,12,4,2000,4031,447,0.0,0,exact,medium,0.000000,True,True,0.9411764705882353,
pivot,100,1,19,fb23735d-3129-4fdb-92b2-8e8792340f7d,77,0,12,4,2000,3889,452,0.0,0,exact,medium,0.000000,True,True,0.8888888888888888,
pivot,100,1,20,fb23735d-3129-4fdb-92b2-8e8792340f7d,73,0,12,4,2000,3729,402,0.0,0,exact,medium,0.000000,True,True,0.7894736842105263,
pivot,100,2,1,a67936ae-c16e-4917-a436-c031cfd1d383,60119,60000,2,1,824,4867,543,0.0,0,semantic,high,0.000000,True,True,1.0,False
pivot,100,2,2,a67936ae-c16e-4917-a436-c031cfd1d383,73,0,4,1,1319,1279,463,0.0,0,semantic,low,0.000000,True,True,1.0,
pivot,100,2,3,a67936ae-c16e-4917-a436-c031cfd1d383,75,0,6,1,1816,1869,475,0.0,0,semantic,low,0.000000,True,True,1.0,
pivot,100,2,4,a67936ae-c16e-4917-a436-c031cfd1d383,74,0,8,1,2000,2471,481,0.0,0,semantic,medium,0.000000,True,True,1.0,
pivot,100,2,5,a67936ae-c16e-4917-a436-c031cfd1d383,88,0,10,2,2000,3081,501,0.0,0,semantic,medium,0.000000,True,True,1.0,
pivot,100,2,6,a67936ae-c16e-4917-a436-c031cfd1d383,76,0,12,2,2000,3628,494,0.0,0,semantic,medium,0.000000,True,True,1.0,
pivot,100,2,7,a67936ae-c16e-4917-a436-c031cfd1d383,76,0,12,2,2000,3644,502,0.0,0,exact,medium,0.000000,True,True,1.0,
pivot,100,2,8,a67936ae-c16e-4917-a436-c031cfd1d383,79,0,12,3,2000,3690,513,0.0,0,exact,medium,0.000000,True,True,1.0,
pivot,100,2,9,a67936ae-c16e-4917-a436-c031cfd1d383,79,0,12,4,2000,3746,607,0.0,0,exact,medium,0.000000,True,True,1.0,
pivot,100,2,10,a67936ae-c16e-4917-a436-c031cfd1d383,81,0,12,4,2000,3885,560,0.0,0,exact,medium,0.000000,True,True,1.0,
pivot,100,2,11,a67936ae-c16e-4917-a436-c031cfd1d383,75,0,12,4,2000,3954,588,0.0,0,exact,medium,0.000000,True,True,1.0,
pivot,100,2,12,a67936ae-c16e-4917-a436-c031cfd1d383,77,0,12,4,2000,4065,542,0.0,0,exact,medium,0.000000,True,True,1.0,
pivot,100,2,13,a67936ae-c16e-4917-a436-c031cfd1d383,74,0,12,4,2000,4105,591,0.0,0,exact,medium,0.000000,True,True,0.9166666666666666,
pivot,100,2,14,a67936ae-c16e-4917-a436-c031cfd1d383,79,0,12,4,2000,4190,606,0.0,0,exact,medium,0.000000,True,True,0.9230769230769231,
pivot,100,2,15,a67936ae-c16e-4917-a436-c031cfd1d383,78,0,12,4,2000,4181,472,0.0,0,exact,medium,0.000000,True,True,0.9285714285714286,
pivot,100,2,16,a67936ae-c16e-4917-a436-c031cfd1d383,76,0,12,4,2000,4087,546,0.0,0,exact,medium,0.000000,True,True,0.9333333333333333,
pivot,100,2,17,a67936ae-c16e-4917-a436-c031cfd1d383,79,0,12,4,2000,4035,539,0.0,0,exact,medium,0.000000,True,True,0.9375,
pivot,100,2,18,a67936ae-c16e-4917-a436-c031cfd1d383,79,0,12,4,2000,4031,447,0.0,0,exact,medium,0.000000,True,True,0.9411764705882353,
pivot,100,2,19,a67936ae-c16e-4917-a436-c031cfd1d383,77,0,12,4,2000,3889,452,0.0,0,exact,medium,0.000000,True,True,0.8888888888888888,
pivot,100,2,20,a67936ae-c16e-4917-a436-c031cfd1d383,73,0,12,4,2000,3729,402,0.0,0,exact,medium,0.000000,True,True,0.7894736842105263,
contradiction,0,0,1,641278d3-ee03-4381-af6c-a77cde33e29f,74,0,2,1,495,545,550,0.000412,6594,none,low,0.000412,False,True,1.0,
contradiction,0,0,2,641278d3-ee03-4381-af6c-a77cde33e29f,86,0,4,1,1003,1284,490,0.000487,6616,none,low,0.000899,False,True,1.0,
contradiction,0,0,3,641278d3-ee03-4381-af6c-a77cde33e29f,78,0,6,2,1503,1901,503,0.000587,6320,none,low,0.001486,False,True,1.0,
contradiction,0,0,4,641278d3-ee03-4381-af6c-a77cde33e29f,80,0,8,2,2000,2556,544,0.000710,6262,none,medium,0.002196,False,True,1.0,
contradiction,0,0,5,641278d3-ee03-4381-af6c-a77cde33e29f,80,0,10,2,2000,3279,546,0.000819,7629,none,medium,0.003015,False,True,1.0,
contradiction,0,0,6,641278d3-ee03-4381-af6c-a77cde33e29f,80,0,12,2,2000,3880,558,0.000917,8700,none,medium,0.003932,False,True,1.0,
contradiction,0,0,7,641278d3-ee03-4381-af6c-a77cde33e29f,78,0,12,2,2000,3908,635,0.000967,11340,none,medium,0.004899,False,True,1.0,
contradiction,0,0,8,641278d3-ee03-4381-af6c-a77cde33e29f,83,0,12,3,2000,4071,749,0.001060,8211,none,medium,0.005959,False,True,1.0,
contradiction,0,0,9,641278d3-ee03-4381-af6c-a77cde33e29f,81,0,12,4,2000,4328,1106,0.001313,12859,none,medium,0.007272,False,True,1.0,
contradiction,0,0,10,641278d3-ee03-4381-af6c-a77cde33e29f,81,0,12,4,2000,4904,1102,0.001397,14321,none,medium,0.008669,False,True,1.0,
contradiction,0,0,11,641278d3-ee03-4381-af6c-a77cde33e29f,75,0,12,4,2000,5463,840,0.001323,10168,none,medium,0.009992,False,True,1.0,
contradiction,0,0,12,641278d3-ee03-4381-af6c-a77cde33e29f,77,0,12,4,2000,5728,911,0.001406,9620,none,medium,0.011398,False,True,1.0,
contradiction,0,0,13,641278d3-ee03-4381-af6c-a77cde33e29f,81,0,12,4,2000,6004,950,0.001471,10586,none,medium,0.012869,False,True,1.0,
contradiction,0,0,14,641278d3-ee03-4381-af6c-a77cde33e29f,75,0,12,4,2000,6198,997,0.001528,11900,none,medium,0.014397,False,True,1.0,
contradiction,0,0,15,641278d3-ee03-4381-af6c-a77cde33e29f,79,0,12,4,2000,6077,1033,0.001531,13242,none,medium,0.015928,False,True,1.0,
contradiction,0,0,16,641278d3-ee03-4381-af6c-a77cde33e29f,80,0,12,4,2000,6009,1075,0.001546,13958,none,medium,0.017474,False,True,0.9333333333333333,
contradiction,0,0,17,641278d3-ee03-4381-af6c-a77cde33e29f,82,0,12,4,2000,6226,1117,0.001604,18007,none,medium,0.019078,False,True,0.9375,
contradiction,0,0,18,641278d3-ee03-4381-af6c-a77cde33e29f,85,0,12,4,2000,6421,63,0.001001,1453,none,medium,0.020079,True,True,0.9411764705882353,
contradiction,0,0,19,641278d3-ee03-4381-af6c-a77cde33e29f,81,0,12,4,2000,5545,1143,0.001518,16505,none,medium,0.021597,False,True,0.9444444444444444,
contradiction,0,0,20,641278d3-ee03-4381-af6c-a77cde33e29f,85,0,12,4,2000,5694,907,0.001398,13531,none,medium,0.022995,False,True,0.9473684210526315,
contradiction,0,1,1,2d54779a-5c61-493f-bd94-66edb772816c,74,0,2,1,495,545,550,0.0,0,exact,low,0.000000,True,True,1.0,
contradiction,0,1,2,2d54779a-5c61-493f-bd94-66edb772816c,86,0,4,1,1003,1284,490,0.0,0,exact,low,0.000000,True,True,1.0,
contradiction,0,1,3,2d54779a-5c61-493f-bd94-66edb772816c,78,0,6,2,1503,1901,503,0.0,0,exact,low,0.000000,True,True,1.0,
contradiction,0,1,4,2d54779a-5c61-493f-bd94-66edb772816c,80,0,8,2,2000,2556,544,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,0,1,5,2d54779a-5c61-493f-bd94-66edb772816c,80,0,10,2,2000,3279,546,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,0,1,6,2d54779a-5c61-493f-bd94-66edb772816c,80,0,12,2,2000,3880,558,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,0,1,7,2d54779a-5c61-493f-bd94-66edb772816c,78,0,12,2,2000,3908,635,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,0,1,8,2d54779a-5c61-493f-bd94-66edb772816c,83,0,12,3,2000,4071,749,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,0,1,9,2d54779a-5c61-493f-bd94-66edb772816c,81,0,12,4,2000,4328,1106,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,0,1,10,2d54779a-5c61-493f-bd94-66edb772816c,81,0,12,4,2000,4904,1102,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,0,1,11,2d54779a-5c61-493f-bd94-66edb772816c,75,0,12,4,2000,5463,840,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,0,1,12,2d54779a-5c61-493f-bd94-66edb772816c,77,0,12,4,2000,5728,911,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,0,1,13,2d54779a-5c61-493f-bd94-66edb772816c,81,0,12,4,2000,6004,950,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,0,1,14,2d54779a-5c61-493f-bd94-66edb772816c,75,0,12,4,2000,6198,997,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,0,1,15,2d54779a-5c61-493f-bd94-66edb772816c,79,0,12,4,2000,6077,1033,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,0,1,16,2d54779a-5c61-493f-bd94-66edb772816c,80,0,12,4,2000,6009,1075,0.0,0,exact,medium,0.000000,True,True,0.9333333333333333,
contradiction,0,1,17,2d54779a-5c61-493f-bd94-66edb772816c,82,0,12,4,2000,6226,1117,0.0,0,exact,medium,0.000000,True,True,0.9375,
contradiction,0,1,18,2d54779a-5c61-493f-bd94-66edb772816c,85,0,12,4,2000,6421,63,0.0,0,exact,medium,0.000000,True,True,0.9411764705882353,
contradiction,0,1,19,2d54779a-5c61-493f-bd94-66edb772816c,81,0,12,4,2000,5545,1143,0.0,0,exact,medium,0.000000,True,True,0.9444444444444444,
contradiction,0,1,20,2d54779a-5c61-493f-bd94-66edb772816c,85,0,12,4,2000,5694,907,0.0,0,exact,medium,0.000000,True,True,0.9473684210526315,
contradiction,0,2,1,3a88a1dd-1f69-45b4-a89e-f5e4b6725a9e,74,0,2,1,495,545,550,0.0,0,exact,low,0.000000,True,True,1.0,
contradiction,0,2,2,3a88a1dd-1f69-45b4-a89e-f5e4b6725a9e,86,0,4,1,1003,1284,490,0.0,0,exact,low,0.000000,True,True,1.0,
contradiction,0,2,3,3a88a1dd-1f69-45b4-a89e-f5e4b6725a9e,78,0,6,2,1503,1901,503,0.0,0,exact,low,0.000000,True,True,1.0,
contradiction,0,2,4,3a88a1dd-1f69-45b4-a89e-f5e4b6725a9e,80,0,8,2,2000,2556,544,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,0,2,5,3a88a1dd-1f69-45b4-a89e-f5e4b6725a9e,80,0,10,2,2000,3279,546,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,0,2,6,3a88a1dd-1f69-45b4-a89e-f5e4b6725a9e,80,0,12,2,2000,3880,558,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,0,2,7,3a88a1dd-1f69-45b4-a89e-f5e4b6725a9e,78,0,12,2,2000,3908,635,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,0,2,8,3a88a1dd-1f69-45b4-a89e-f5e4b6725a9e,83,0,12,3,2000,4071,749,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,0,2,9,3a88a1dd-1f69-45b4-a89e-f5e4b6725a9e,81,0,12,4,2000,4328,1106,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,0,2,10,3a88a1dd-1f69-45b4-a89e-f5e4b6725a9e,81,0,12,4,2000,4904,1102,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,0,2,11,3a88a1dd-1f69-45b4-a89e-f5e4b6725a9e,75,0,12,4,2000,5463,840,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,0,2,12,3a88a1dd-1f69-45b4-a89e-f5e4b6725a9e,77,0,12,4,2000,5728,911,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,0,2,13,3a88a1dd-1f69-45b4-a89e-f5e4b6725a9e,81,0,12,4,2000,6004,950,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,0,2,14,3a88a1dd-1f69-45b4-a89e-f5e4b6725a9e,75,0,12,4,2000,6198,997,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,0,2,15,3a88a1dd-1f69-45b4-a89e-f5e4b6725a9e,79,0,12,4,2000,6077,1033,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,0,2,16,3a88a1dd-1f69-45b4-a89e-f5e4b6725a9e,80,0,12,4,2000,6009,1075,0.0,0,exact,medium,0.000000,True,True,0.9333333333333333,
contradiction,0,2,17,3a88a1dd-1f69-45b4-a89e-f5e4b6725a9e,82,0,12,4,2000,6226,1117,0.0,0,exact,medium,0.000000,True,True,0.9375,
contradiction,0,2,18,3a88a1dd-1f69-45b4-a89e-f5e4b6725a9e,85,0,12,4,2000,6421,63,0.0,0,exact,medium,0.000000,True,True,0.9411764705882353,
contradiction,0,2,19,3a88a1dd-1f69-45b4-a89e-f5e4b6725a9e,81,0,12,4,2000,5545,1143,0.0,0,exact,medium,0.000000,True,True,0.9444444444444444,
contradiction,0,2,20,3a88a1dd-1f69-45b4-a89e-f5e4b6725a9e,85,0,12,4,2000,5694,907,0.0,0,exact,medium,0.000000,True,True,0.9473684210526315,
contradiction,5,0,1,16f00823-0631-4dae-b52d-1403888f871d,20723,20611,2,1,824,4867,543,0.0,0,semantic,high,0.000000,True,True,1.0,False
contradiction,5,0,2,16f00823-0631-4dae-b52d-1403888f871d,86,0,4,1,1332,1284,490,0.0,0,semantic,low,0.000000,True,True,1.0,
contradiction,5,0,3,16f00823-0631-4dae-b52d-1403888f871d,78,0,6,2,1832,1901,503,0.0,0,semantic,low,0.000000,True,True,1.0,
contradiction,5,0,4,16f00823-0631-4dae-b52d-1403888f871d,80,0,8,2,2000,2556,544,0.0,0,semantic,medium,0.000000,True,True,1.0,
contradiction,5,0,5,16f00823-0631-4dae-b52d-1403888f871d,80,0,10,2,2000,3279,546,0.0,0,semantic,medium,0.000000,True,True,1.0,
contradiction,5,0,6,16f00823-0631-4dae-b52d-1403888f871d,80,0,12,2,2000,3880,558,0.0,0,semantic,medium,0.000000,True,True,1.0,
contradiction,5,0,7,16f00823-0631-4dae-b52d-1403888f871d,78,0,12,2,2000,3908,635,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,5,0,8,16f00823-0631-4dae-b52d-1403888f871d,83,0,12,3,2000,4071,749,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,5,0,9,16f00823-0631-4dae-b52d-1403888f871d,81,0,12,4,2000,4328,1106,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,5,0,10,16f00823-0631-4dae-b52d-1403888f871d,81,0,12,4,2000,4904,1102,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,5,0,11,16f00823-0631-4dae-b52d-1403888f871d,75,0,12,4,2000,5463,840,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,5,0,12,16f00823-0631-4dae-b52d-1403888f871d,77,0,12,4,2000,5728,911,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,5,0,13,16f00823-0631-4dae-b52d-1403888f871d,81,0,12,4,2000,6004,950,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,5,0,14,16f00823-0631-4dae-b52d-1403888f871d,75,0,12,4,2000,6198,997,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,5,0,15,16f00823-0631-4dae-b52d-1403888f871d,79,0,12,4,2000,6077,1033,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,5,0,16,16f00823-0631-4dae-b52d-1403888f871d,80,0,12,4,2000,6009,1075,0.0,0,exact,medium,0.000000,True,True,0.9333333333333333,
contradiction,5,0,17,16f00823-0631-4dae-b52d-1403888f871d,82,0,12,4,2000,6226,1117,0.0,0,exact,medium,0.000000,True,True,0.9375,
contradiction,5,0,18,16f00823-0631-4dae-b52d-1403888f871d,85,0,12,4,2000,6421,63,0.0,0,exact,medium,0.000000,True,True,0.9411764705882353,
contradiction,5,0,19,16f00823-0631-4dae-b52d-1403888f871d,81,0,12,4,2000,5545,1143,0.0,0,exact,medium,0.000000,True,True,0.9444444444444444,
contradiction,5,0,20,16f00823-0631-4dae-b52d-1403888f871d,85,0,12,4,2000,5694,907,0.0,0,exact,medium,0.000000,True,True,0.9473684210526315,
contradiction,5,1,1,39c408e4-c5a1-4dad-adc5-695e2f31d50f,20723,20611,2,1,824,4867,543,0.0,0,semantic,high,0.000000,True,True,1.0,False
contradiction,5,1,2,39c408e4-c5a1-4dad-adc5-695e2f31d50f,86,0,4,1,1332,1284,490,0.0,0,semantic,low,0.000000,True,True,1.0,
contradiction,5,1,3,39c408e4-c5a1-4dad-adc5-695e2f31d50f,78,0,6,2,1832,1901,503,0.0,0,semantic,low,0.000000,True,True,1.0,
contradiction,5,1,4,39c408e4-c5a1-4dad-adc5-695e2f31d50f,80,0,8,2,2000,2556,544,0.0,0,semantic,medium,0.000000,True,True,1.0,
contradiction,5,1,5,39c408e4-c5a1-4dad-adc5-695e2f31d50f,80,0,10,2,2000,3279,546,0.0,0,semantic,medium,0.000000,True,True,1.0,
contradiction,5,1,6,39c408e4-c5a1-4dad-adc5-695e2f31d50f,80,0,12,2,2000,3880,558,0.0,0,semantic,medium,0.000000,True,True,1.0,
contradiction,5,1,7,39c408e4-c5a1-4dad-adc5-695e2f31d50f,78,0,12,2,2000,3908,635,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,5,1,8,39c408e4-c5a1-4dad-adc5-695e2f31d50f,83,0,12,3,2000,4071,749,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,5,1,9,39c408e4-c5a1-4dad-adc5-695e2f31d50f,81,0,12,4,2000,4328,1106,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,5,1,10,39c408e4-c5a1-4dad-adc5-695e2f31d50f,81,0,12,4,2000,4904,1102,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,5,1,11,39c408e4-c5a1-4dad-adc5-695e2f31d50f,75,0,12,4,2000,5463,840,0.0,0,exact,medium,0.000000,True,True,1.0,
contradiction,5,1,12,39c408e4-c5a1-4dad-adc5-695e2f31d50f,77,0,12,4,2000,5728,911,0.0,0,exact,medium,0.000000,True,True,1.0,
